qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	MarmosetClass	OldWorldClass
XP_054110865.1|HLA_class_I_histocompatibility_antigen,_alpha_chain_G_isoform_X3_[Callithrix_jacchus]	3105	78.635	337	72	0	1	337	1	337	0.0	540.0	class I	class I
XP_054110865.1|HLA_class_I_histocompatibility_antigen,_alpha_chain_G_isoform_X3_[Callithrix_jacchus]	711832	78.042	337	74	0	1	337	1	337	0.0	536.0	class I	class I
XP_054110865.1|HLA_class_I_histocompatibility_antigen,_alpha_chain_G_isoform_X3_[Callithrix_jacchus]	100424348	81.194	335	63	0	4	338	1	335	0.0	531.0	class I	class I
XP_054110865.1|HLA_class_I_histocompatibility_antigen,_alpha_chain_G_isoform_X3_[Callithrix_jacchus]	3105	77.151	337	77	0	1	337	1	337	0.0	530.0	class I	class I
XP_054110865.1|HLA_class_I_histocompatibility_antigen,_alpha_chain_G_isoform_X3_[Callithrix_jacchus]	100424348	81.437	334	62	0	4	337	1	334	0.0	528.0	class I	class I
XP_054110865.1|HLA_class_I_histocompatibility_antigen,_alpha_chain_G_isoform_X3_[Callithrix_jacchus]	140708851	78.274	336	73	0	2	337	76	411	0.0	528.0	class I	class I
XP_054110865.1|HLA_class_I_histocompatibility_antigen,_alpha_chain_G_isoform_X3_[Callithrix_jacchus]	719250	77.612	335	75	0	4	338	1	335	0.0	528.0	class I	class I
XP_054110866.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	140708851	51.748	143	60	4	24	163	60	196	5.86e-34	120.0	unknown	class I
XP_054110866.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	100187576	48.819	127	56	4	40	163	2	122	8.640000000000001e-26	96.3	unknown	class I
XP_054110866.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.31e-25	96.7	unknown	class I
XP_054110866.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110866.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110866.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110866.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106995452	51.773	141	59	4	24	161	16	150	4.3199999999999995e-24	92.4	unknown	class I
XP_054110866.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	3105	48.0	125	56	4	42	163	1	119	1.15e-23	90.9	unknown	class I
XP_054110866.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	715737	48.819	127	56	4	40	163	2	122	1.6399999999999998e-23	90.5	unknown	class I
XP_054110866.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	3105	48.0	125	56	4	42	163	1	119	1.75e-23	90.5	unknown	class I
XP_054110867.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	140708851	51.748	143	60	4	24	163	60	196	5.86e-34	120.0	unknown	class I
XP_054110867.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	100187576	48.819	127	56	4	40	163	2	122	8.640000000000001e-26	96.3	unknown	class I
XP_054110867.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.31e-25	96.7	unknown	class I
XP_054110867.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110867.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110867.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110867.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106995452	51.773	141	59	4	24	161	16	150	4.3199999999999995e-24	92.4	unknown	class I
XP_054110867.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	3105	48.0	125	56	4	42	163	1	119	1.15e-23	90.9	unknown	class I
XP_054110867.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	715737	48.819	127	56	4	40	163	2	122	1.6399999999999998e-23	90.5	unknown	class I
XP_054110867.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	3105	48.0	125	56	4	42	163	1	119	1.75e-23	90.5	unknown	class I
XP_054110868.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	140708851	51.748	143	60	4	24	163	60	196	5.86e-34	120.0	unknown	class I
XP_054110868.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	100187576	48.819	127	56	4	40	163	2	122	8.640000000000001e-26	96.3	unknown	class I
XP_054110868.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.31e-25	96.7	unknown	class I
XP_054110868.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110868.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110868.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110868.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106995452	51.773	141	59	4	24	161	16	150	4.3199999999999995e-24	92.4	unknown	class I
XP_054110868.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	3105	48.0	125	56	4	42	163	1	119	1.15e-23	90.9	unknown	class I
XP_054110868.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	715737	48.819	127	56	4	40	163	2	122	1.6399999999999998e-23	90.5	unknown	class I
XP_054110868.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	3105	48.0	125	56	4	42	163	1	119	1.75e-23	90.5	unknown	class I
XP_054110869.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	140708851	51.748	143	60	4	24	163	60	196	5.86e-34	120.0	unknown	class I
XP_054110869.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	100187576	48.819	127	56	4	40	163	2	122	8.640000000000001e-26	96.3	unknown	class I
XP_054110869.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.31e-25	96.7	unknown	class I
XP_054110869.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110869.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110869.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106996627	38.793	232	109	7	20	227	16	238	1.92e-25	96.3	unknown	class I
XP_054110869.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	106995452	51.773	141	59	4	24	161	16	150	4.3199999999999995e-24	92.4	unknown	class I
XP_054110869.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	3105	48.0	125	56	4	42	163	1	119	1.15e-23	90.9	unknown	class I
XP_054110869.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	715737	48.819	127	56	4	40	163	2	122	1.6399999999999998e-23	90.5	unknown	class I
XP_054110869.1|uncharacterized_protein_LOC108590138_isoform_X1_[Callithrix_jacchus]	3105	48.0	125	56	4	42	163	1	119	1.75e-23	90.5	unknown	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	699243	74.272	206	49	3	1	204	1	204	2.2e-108	308.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	719702	74.272	206	51	2	1	204	1	206	2.26e-105	300.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	719250	74.359	117	18	2	116	220	220	336	1.2199999999999999e-54	173.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	719250	69.318	88	27	0	25	112	36	123	3.26e-39	133.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	719250	74.359	117	18	2	116	220	206	322	1.2899999999999997e-54	172.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	719250	69.892	93	28	0	20	112	17	109	8.320000000000001e-43	142.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	3106	73.913	115	18	2	116	218	209	323	3.16e-53	169.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	3106	70.536	112	33	0	1	112	1	112	2.52e-46	150.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	3105	71.56	109	31	0	4	112	1	109	8.49e-52	166.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	3105	52.866	157	23	2	116	221	206	362	1.4599999999999999e-46	152.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	3105	71.56	109	31	0	4	112	1	109	3.11e-51	165.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	3105	52.83	159	24	2	116	223	206	364	5.36e-46	151.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	699243	71.429	112	32	0	1	112	1	112	4e-51	164.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	699243	54.14	157	21	2	116	221	209	365	9.19e-49	158.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	100187576	69.643	112	34	0	1	112	1	112	2.12e-50	162.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	100187576	78.889	90	18	1	116	204	209	298	1.03e-46	152.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	114677644	50.0	192	86	5	20	204	110	298	3.88e-50	162.0	class I	class I
XP_054110872.1|LOW_QUALITY_PROTEIN:_class_I_histocompatibility_antigen,_Gogo-C*0202_alpha_chain_[Callithrix_jacchus]	114677644	67.857	112	36	0	1	112	1	112	1.2799999999999996e-40	137.0	class I	class I
XP_054110873.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X1_[Callithrix_jacchus]	3105	75.9	361	87	0	1	361	1	361	0.0	574.0	class I	class I
XP_054110873.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X1_[Callithrix_jacchus]	3105	75.691	362	88	0	1	362	1	362	0.0	572.0	class I	class I
XP_054110873.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X1_[Callithrix_jacchus]	711832	77.839	361	80	0	1	361	4	364	0.0	567.0	class I	class I
XP_054110873.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X1_[Callithrix_jacchus]	3105	77.839	361	80	0	1	361	4	364	0.0	566.0	class I	class I
XP_054110873.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X1_[Callithrix_jacchus]	715737	77.562	361	81	0	1	361	4	364	0.0	565.0	class I	class I
XP_054110873.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X1_[Callithrix_jacchus]	3105	77.285	361	82	0	1	361	4	364	0.0	562.0	class I	class I
XP_054110873.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X1_[Callithrix_jacchus]	699243	76.731	361	84	0	1	361	4	364	0.0	560.0	class I	class I
XP_054110873.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X1_[Callithrix_jacchus]	711832	77.008	361	83	0	1	361	4	364	0.0	560.0	class I	class I
XP_054110873.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X1_[Callithrix_jacchus]	711832	76.796	362	84	0	1	362	4	365	0.0	556.0	class I	class I
XP_054110873.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X1_[Callithrix_jacchus]	140708851	76.731	361	84	0	1	361	78	438	0.0	554.0	class I	class I
XP_054110874.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X2_[Callithrix_jacchus]	3105	75.806	372	89	1	1	371	1	372	0.0	584.0	class I	class I
XP_054110874.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X2_[Callithrix_jacchus]	3105	75.9	361	87	0	1	361	1	361	0.0	575.0	class I	class I
XP_054110874.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X2_[Callithrix_jacchus]	719250	77.02	396	87	1	1	396	1	392	0.0	573.0	class I	class I
XP_054110874.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X2_[Callithrix_jacchus]	711832	77.839	361	80	0	1	361	4	364	0.0	567.0	class I	class I
XP_054110874.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X2_[Callithrix_jacchus]	3105	77.839	361	80	0	1	361	4	364	0.0	566.0	class I	class I
XP_054110874.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X2_[Callithrix_jacchus]	711832	75.328	381	93	1	1	380	4	384	0.0	566.0	class I	class I
XP_054110874.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X2_[Callithrix_jacchus]	715737	77.562	361	81	0	1	361	4	364	0.0	565.0	class I	class I
XP_054110874.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X2_[Callithrix_jacchus]	3105	77.285	361	82	0	1	361	4	364	0.0	563.0	class I	class I
XP_054110874.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X2_[Callithrix_jacchus]	699243	76.731	361	84	0	1	361	4	364	0.0	560.0	class I	class I
XP_054110874.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain_isoform_X2_[Callithrix_jacchus]	711832	77.008	361	83	0	1	361	4	364	0.0	560.0	class I	class I
XP_054110875.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	106997893	53.548	155	33	1	3	118	225	379	9.01e-48	153.0	class I	class I
XP_054110875.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	106997893	53.548	155	33	1	3	118	225	379	9.01e-48	153.0	class I	class I
XP_054110875.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	719250	60.294	136	19	1	3	138	222	322	5.19e-47	150.0	class I	class I
XP_054110875.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	719250	60.294	136	19	1	3	138	236	336	5.5e-47	150.0	class I	class I
XP_054110875.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	106996627	52.903	155	34	1	3	118	259	413	1.3299999999999999e-46	150.0	class I	class I
XP_054110875.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	106996627	52.903	155	34	1	3	118	259	413	1.3299999999999999e-46	150.0	class I	class I
XP_054110875.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	106996627	52.903	155	34	1	3	118	259	413	1.3299999999999999e-46	150.0	class I	class I
XP_054110875.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	694372	81.609	87	16	0	3	89	225	311	2.09e-46	148.0	class I	class I
XP_054110875.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	100426197	52.597	154	35	1	3	118	225	378	2.33e-46	149.0	class I	class I
XP_054110875.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	694372	81.609	87	16	0	3	89	236	322	2.39e-46	148.0	class I	class I
XP_054110876.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	106997893	53.548	155	33	1	3	118	225	379	9.01e-48	153.0	class I	class I
XP_054110876.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	106997893	53.548	155	33	1	3	118	225	379	9.01e-48	153.0	class I	class I
XP_054110876.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	719250	60.294	136	19	1	3	138	222	322	5.19e-47	150.0	class I	class I
XP_054110876.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	719250	60.294	136	19	1	3	138	236	336	5.5e-47	150.0	class I	class I
XP_054110876.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	106996627	52.903	155	34	1	3	118	259	413	1.3299999999999999e-46	150.0	class I	class I
XP_054110876.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	106996627	52.903	155	34	1	3	118	259	413	1.3299999999999999e-46	150.0	class I	class I
XP_054110876.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	106996627	52.903	155	34	1	3	118	259	413	1.3299999999999999e-46	150.0	class I	class I
XP_054110876.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	694372	81.609	87	16	0	3	89	225	311	2.09e-46	148.0	class I	class I
XP_054110876.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	100426197	52.597	154	35	1	3	118	225	378	2.33e-46	149.0	class I	class I
XP_054110876.1|patr_class_I_histocompatibility_antigen,_A-126_alpha_chain-like_[Callithrix_jacchus]	694372	81.609	87	16	0	3	89	236	322	2.39e-46	148.0	class I	class I
XP_054110899.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X1_[Callithrix_jacchus]	100187576	31.724	290	178	10	6	284	9	289	1.89e-38	134.0	class I	class I
XP_054110899.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X1_[Callithrix_jacchus]	715737	28.956	297	177	9	6	284	9	289	1.65e-36	129.0	class I	class I
XP_054110899.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X1_[Callithrix_jacchus]	3105	31.387	274	168	8	23	284	24	289	5.29e-36	128.0	class I	class I
XP_054110899.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X1_[Callithrix_jacchus]	720132	30.769	286	174	9	11	284	59	332	3.3e-35	126.0	class I	class I
XP_054110899.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X1_[Callithrix_jacchus]	700391	30.741	270	169	9	26	284	27	289	5.090000000000001e-35	125.0	class I	class I
XP_054110899.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X1_[Callithrix_jacchus]	719250	30.996	271	167	8	26	284	24	286	6.01e-35	125.0	class I	class I
XP_054110899.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X1_[Callithrix_jacchus]	719250	30.996	271	167	8	26	284	24	286	8.27e-35	125.0	class I	class I
XP_054110899.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X1_[Callithrix_jacchus]	714964	31.365	271	166	8	26	284	24	286	1.1699999999999999e-34	124.0	class I	class I
XP_054110899.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X1_[Callithrix_jacchus]	3107	30.996	271	167	9	26	284	27	289	1.38e-34	124.0	class I	class I
XP_054110899.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X1_[Callithrix_jacchus]	719250	28.571	357	219	13	11	347	27	367	1.75e-34	124.0	class I	class I
XP_054110900.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X2_[Callithrix_jacchus]	100187576	31.724	290	178	10	6	284	9	289	8.08e-39	135.0	class I	class I
XP_054110900.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X2_[Callithrix_jacchus]	715737	29.53	298	174	9	6	284	9	289	1.14e-36	129.0	class I	class I
XP_054110900.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X2_[Callithrix_jacchus]	3105	31.387	274	168	8	23	284	24	289	5.25e-36	128.0	class I	class I
XP_054110900.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X2_[Callithrix_jacchus]	720132	30.769	286	174	9	11	284	59	332	2.23e-35	126.0	class I	class I
XP_054110900.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X2_[Callithrix_jacchus]	700391	30.769	273	171	9	23	284	24	289	4.32e-35	125.0	class I	class I
XP_054110900.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X2_[Callithrix_jacchus]	719250	30.996	271	167	8	26	284	24	286	4.43e-35	125.0	class I	class I
XP_054110900.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X2_[Callithrix_jacchus]	719250	30.996	271	167	8	26	284	24	286	4.92e-35	125.0	class I	class I
XP_054110900.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X2_[Callithrix_jacchus]	100424348	31.022	274	169	8	23	284	21	286	6.710000000000001e-35	124.0	class I	class I
XP_054110900.1|MHC_class_I_polypeptide-related_sequence_A_isoform_X2_[Callithrix_jacchus]	3107	30.996	271	167	9	26	284	27	289	7.04e-35	125.0	class I	class I
